Name,Age,Overall,Club,Value(£),Age_Group,Overall_Group,Log_Value,Age_Rating,Cluster_Labels,playerId
Otávio,0.8345933323468597,2.318356490542225,FC Porto,3.7954352526990975,26-30,81-90,1.7738226626143347,1.6348611488812506,2,197
K. Volland,1.2656566877880606,2.318356490542225,AS Monaco,3.5403674929215314,26-30,81-90,1.7447372663543632,2.004069968084914,2,198
M. Pašalić,0.8345933323468597,2.193917104794623,Atalanta,3.1577658532551807,26-30,81-90,1.6973217383503425,1.574076770109916,2,199
R. Kent,3.6365051427146655,2.4427958762898268,AFC Richmond,-0.3494158436863688,41-50,81-90,-6.147069907099549,4.124769405218152,0,200
Álex Berenguer,0.6190616546262593,2.069477719047021,Athletic Club de Bilbao,2.5838633937556543,26-30,81-90,1.6154914320855518,1.3331905283124037,2,201
Gedson Fernandes,-0.0275333785355421,1.6961595618042165,Beşiktaş JK,1.5635923546453854,21-25,71-80,1.41974727178894,0.6375470823737939,2,202
L. Torreira,0.6190616546262593,2.193917104794623,Galatasaray SK,3.285299733143964,26-30,81-90,1.7136785148482288,1.3917236337959114,2,203
A. Zambo Anguissa,0.6190616546262593,2.193917104794623,Napoli,3.285299733143964,26-30,81-90,1.7136785148482288,1.3917236337959114,2,204
R. Karsdorp,0.8345933323468597,2.069477719047021,Roma,2.4563295138668706,26-30,81-90,1.5951351451298472,1.513292391338581,2,205
M. de Roon,1.6967200432292615,2.069477719047021,Atalanta,1.5635923546453854,31-35,81-90,1.41974727178894,2.23369984344329,2,206
C. McGregor,1.2656566877880606,1.6961595618042165,Celtic,0.7983890753126837,26-30,71-80,1.185819257737255,1.6776353413499678,2,207
João Moutinho,2.5588467541116637,2.193917104794623,Wolverhampton Wanderers,0.9896898951458593,36-40,81-90,1.256411178234772,3.032901860621952,2,208
22 M. Dembélé,2.1277833986704624,1.94503833329942,Guangzhou City,1.053456835090251,31-35,71-80,1.2777146021410342,2.5196115509973467,2,209
Bruno Guimarães,0.1879982991850583,2.193917104794623,Newcastle United,4.5606385320318,21-25,81-90,1.8514061907586317,1.0270173611679023,2,210
João Félix,-0.2430650562561425,2.5672352620374284,Atlético de Madrid,8.38665492869531,21-25,81-90,2.1152606142351087,0.8108951255364896,3,211
M. Arnautović,2.1277833986704624,2.318356490542225,Bologna,2.137494814144912,31-35,81-90,1.5398946376033782,2.742487606492241,2,212
Richarlison,0.4035299769056588,2.193917104794623,Tottenham Hotspur,4.050503012476666,26-30,81-90,1.8011705522320167,1.2093704974819068,2,213
M. Ødegaard,-0.0275333785355421,2.5672352620374284,Arsenal,7.7489855292513905,21-25,81-90,2.080551502612864,1.0000020817139756,3,214
Pedri,-0.889660089417944,2.6916746477850304,FC Barcelona,14.44451422341253,15-20,81-90,2.356484023660144,0.2863484494727482,3,215
A. Doucouré,1.2656566877880606,1.94503833329942,Everton,1.8186601144229528,26-30,71-80,1.477064612216283,1.8082091920439465,2,216
Gerard Moreno,1.481188365508661,2.6916746477850304,Villarreal CF,6.409879790419162,31-35,81-90,1.9977795744338207,2.391288973591195,3,217
P. Højbjerg,0.6190616546262593,2.4427958762898268,Tottenham Hotspur,4.815706291809367,26-30,81-90,1.8745980355330027,1.5087898447629264,2,218
Capa,1.481188365508661,1.6961595618042165,Athletic Club de Bilbao,0.7983890753126837,31-35,71-80,1.185819257737255,1.8509833845126635,2,219
22 Fernandinho,2.774378431832264,2.193917104794623,Manchester City,0.2882535557575492,36-40,81-90,0.9166476422601344,3.2152549969359563,0,220
L. Advíncula,1.912251720949862,1.5717201760566146,Boca Juniors,0.2882535557575492,31-35,71-80,0.9166476422601344,2.125638725627584,0,221
P. Dybala,1.0501250100674602,2.816114033532632,Roma,8.514188808584093,26-30,81-90,2.121897557458061,2.0716081667197304,3,222
R. Bentancur,0.4035299769056588,1.94503833329942,Tottenham Hotspur,2.77516421358883,26-30,71-80,1.6444236448835483,1.096806833090546,2,223
D. Tadić,2.1277833986704624,2.5672352620374284,Ajax,3.030231973366397,31-35,81-90,1.6803590192699032,2.891071643488837,2,224
T. Holeš,1.2656566877880606,1.8205989475518185,SK Slavia Praha,1.1809907149790346,26-30,71-80,1.3175606820376953,1.742922266696957,2,225
B. Chilwell,0.4035299769056588,2.318356490542225,Chelsea,4.369337712198625,26-30,81-90,1.833207462486717,1.2656523296775872,2,226
19 F. Guarín,1.912251720949862,1.3228414045614112,Shanghai Shenhua FC,0.0586925719577387,31-35,71-80,0.7122744990113009,1.981557235206642,0,227
L. Spinazzola,1.2656566877880606,2.318356490542225,Roma,3.093998913310789,26-30,81-90,1.6889189144033037,2.004069968084914,2,228
R. Delgado,1.912251720949862,1.1984020188138094,Club Atlético Colón,-0.0943480839088015,31-35,71-80,0.4970406184544975,1.909516489996171,0,229
Carvajal,1.481188365508661,2.5672352620374284,Real Madrid CF,4.305570772254233,31-35,81-90,1.82697687575121,2.3237507749563786,2,230
N. Mazraoui,0.1879982991850583,2.318356490542225,FC Bayern München,4.815706291809367,21-25,81-90,1.8745980355330027,1.0810479200757557,2,231
22 Pizzi,1.6967200432292615,1.94503833329942,İstanbul Başakşehir FK,1.4998254147009935,31-35,71-80,1.4042223598815715,2.1639103715206462,2,232
A. Oxlade-Chamberlain,1.0501250100674602,1.6961595618042165,Liverpool,0.9896898951458593,26-30,71-80,1.256411178234772,1.504287298187272,2,233
Gabriel,1.0501250100674602,1.447280790309013,SL Benfica,0.352020495701941,26-30,71-80,0.9602940799677192,1.378215994068948,0,234
15 Xavi,2.343315076391063,2.816114033532632,FC Barcelona,1.6273592945897772,31-35,81-90,1.4347630774602322,3.233265183238574,2,235
Portu,1.481188365508661,1.8205989475518185,Getafe CF,1.37229153481221,31-35,71-80,1.3714983675597678,1.91852158314748,2,236
P. Ševčík,1.0501250100674602,1.447280790309013,SK Slavia Praha,0.352020495701941,26-30,71-80,0.9602940799677192,1.378215994068948,0,237
Matheus Nunes,-0.0275333785355421,1.94503833329942,Sporting CP,4.114269952421058,21-25,71-80,1.807759745914304,0.7411056536138458,2,238
R. Pereyra,1.6967200432292615,1.8205989475518185,Udinese Calcio,1.1172237750346428,31-35,71-80,1.2980708881917178,2.0941208995980025,2,239
C. Roldan,0.8345933323468597,1.447280790309013,Seattle Sounders FC,0.4157874356463328,26-30,71-80,1.0001401563951309,1.2093704974819068,0,240
M. Antonio,1.912251720949862,1.94503833329942,West Ham United,1.436058474756602,31-35,71-80,1.3881526043524384,2.3417609612589967,2,241
W. Ben Yedder,1.6967200432292615,2.5672352620374284,AS Monaco,4.17803689236545,31-35,81-90,1.814255472702276,2.512857731133865,2,242
R. Sterling,0.8345933323468597,2.816114033532632,Chelsea,8.896790448250442,26-30,81-90,2.141250059608085,1.87799866396659,3,243
De Tomás,0.8345933323468597,2.4427958762898268,RCD Espanyol de Barcelona,5.070774051586935,26-30,81-90,1.8966717572415697,1.6956455276525857,2,244
R. Montlaur,0.8345933323468597,1.6961595618042165,AFC Richmond,0.9259229552014672,26-30,71-80,1.2340681602703494,1.3309392550245764,2,245
R. Gravenberch,-0.6741284116973434,1.94503833329942,FC Bayern München,4.5606385320318,21-25,71-80,1.8514061907586317,0.2075538843987956,2,246
D. Caligiuri,2.343315076391063,1.447280790309013,FC Augsburg,-0.0178277559755314,31-35,71-80,0.6171879384748512,2.391288973591195,0,247
B. Saka,-0.6741284116973434,2.318356490542225,Arsenal,7.366383889585039,21-25,81-90,2.0583887391053146,0.3426302816684285,3,248
Gerson Armão,-0.2430650562561425,1.8205989475518185,Internacional,1.5635923546453854,21-25,71-80,1.41974727178894,0.513727051543297,2,249
Alex Sandro,1.6967200432292615,2.069477719047021,Juventus,1.6273592945897772,31-35,81-90,1.4347630774602322,2.23369984344329,2,250
L. Stindl,2.1277833986704624,1.94503833329942,Borussia Mönchengladbach,1.053456835090251,31-35,71-80,1.2777146021410342,2.5196115509973467,2,251
K. Phillips,0.6190616546262593,2.193917104794623,Manchester City,3.731668312754707,26-30,81-90,1.7667226590119371,1.3917236337959114,2,252
S. Żurkowski,0.1879982991850583,1.5717201760566146,Fiorentina,1.1809907149790346,21-25,71-80,1.3175606820376953,0.7568645666286363,2,253
C. Aránguiz,2.1277833986704624,2.069477719047021,Bayer 04 Leverkusen,0.9896898951458593,31-35,81-90,1.256411178234772,2.5939035694956445,2,254
Melvin Parrela,-0.2430650562561425,1.94503833329942,RB Bragantino,2.009960934256128,21-25,71-80,1.5157869110591884,0.5632550638754958,2,255
E. Mwepu,0.1879982991850583,1.5717201760566146,Brighton & Hove Albion,1.1809907149790346,21-25,71-80,1.3175606820376953,0.7568645666286363,2,256
Ronaldo Cabrais,1.481188365508661,2.4427958762898268,Palmeiras,4.114269952421058,31-35,81-90,1.807759745914304,2.256212576321562,2,257
Andreas Pereira,0.6190616546262593,1.5717201760566146,Fulham,0.9259229552014672,26-30,71-80,1.2340681602703494,1.099058106378373,2,258
K. Tierney,0.4035299769056588,2.193917104794623,Arsenal,3.8592021926434894,26-30,81-90,1.780814264974638,1.2093704974819068,2,259
T. Meunier,1.481188365508661,1.8205989475518185,Borussia Dortmund,1.1809907149790346,31-35,71-80,1.3175606820376953,1.91852158314748,2,260
R. Rodríguez,1.2656566877880606,1.3228414045614112,Torino F.C.,0.0969527359243738,26-30,71-80,0.7533115748740196,1.481774565309,0,261
Álex Moreno,1.2656566877880606,2.069477719047021,Real Betis Balompié,2.009960934256128,26-30,81-90,1.5157869110591884,1.8734961173909357,2,262
22 M. Camara,0.1879982991850583,1.447280790309013,Olympiacos CFP,0.7346221353682919,21-25,71-80,1.159644075349676,0.7028340077207832,0,263
22 F. Gorriarán,0.6190616546262593,1.6961595618042165,Santos Laguna,1.2447576549234265,26-30,71-80,1.336254748495124,1.1575912118618807,2,264
J. Clauss,1.2656566877880606,2.069477719047021,Olympique de Marseille,2.009960934256128,26-30,81-90,1.5157869110591884,1.8734961173909357,2,265
Y. Rakitskyi,1.912251720949862,1.94503833329942,Adana Demirspor,1.1172237750346428,31-35,71-80,1.2980708881917178,2.3417609612589967,2,266
F. Dimarco,0.1879982991850583,1.8205989475518185,Inter,2.201261754089304,21-25,71-80,1.5514887011776133,0.8649256844443427,2,267
S. McTominay,0.4035299769056588,2.069477719047021,Manchester United,2.8389311535332213,26-30,81-90,1.6536752939817974,1.1530886652862264,2,268
J. Hofmann,1.2656566877880606,2.193917104794623,Borussia Mönchengladbach,2.902698093477613,26-30,81-90,1.6627437300203394,1.938783042737925,2,269
A. Guardado,2.5588467541116637,1.6961595618042165,Real Betis Balompié,0.033185795979982,36-40,71-80,0.6827196689143086,2.7177236003261416,0,270
22 J. Kucka,2.343315076391063,1.447280790309013,Watford,-0.0178277559755314,31-35,71-80,0.6171879384748512,2.391288973591195,0,271
21 M. Parolo,2.5588467541116637,1.94503833329942,Lazio,0.2755001677686709,36-40,71-80,0.9073959946572024,2.8753127304740467,0,272
Rafinha,1.2656566877880606,1.8205989475518185,Paris Saint-Germain,1.37229153481221,26-30,71-80,1.3714983675597678,1.742922266696957,2,273
N. Zaniolo,-0.2430650562561425,2.193917104794623,Roma,6.409879790419162,21-25,81-90,1.9977795744338207,0.6623110885398933,3,274
I. Gueye,1.912251720949862,2.318356490542225,Paris Saint-Germain,2.2650286940336954,31-35,81-90,1.5627964621307884,2.557883196890409,2,275
M. Sanson,0.8345933323468597,1.5717201760566146,Aston Villa,0.7346221353682919,26-30,71-80,1.159644075349676,1.2701548762532415,0,276
D. Kulusevski,-0.2430650562561425,2.193917104794623,Tottenham Hotspur,4.943240171698151,21-25,81-90,1.8857678834829956,0.6623110885398933,2,277
M. Lopez,0.1879982991850583,1.8205989475518185,U.S. Sassuolo Calcio,2.07372787420052,21-25,71-80,1.5279993960989906,0.8649256844443427,2,278
22 Dani Alves,3.2054417872734646,1.6961595618042165,FC Barcelona,-0.0560879199421664,36-40,71-80,0.5610433224833006,3.2377677298142284,0,279
F. Bernardeschi,1.0501250100674602,1.94503833329942,Toronto FC,1.8824270543673445,26-30,71-80,1.4903391951940184,1.6303586023055965,2,280
E. Capoue,2.1277833986704624,2.069477719047021,Villarreal CF,1.308524594867818,31-35,81-90,1.3542155225621657,2.5939035694956445,2,281
Gayà,0.8345933323468597,2.318356490542225,Valencia CF,3.731668312754707,26-30,81-90,1.7667226590119371,1.6348611488812506,2,282
Lucas Moura,1.2656566877880606,2.069477719047021,Tottenham Hotspur,2.2650286940336954,26-30,81-90,1.5627964621307884,1.8734961173909357,2,283
J. Maddison,0.4035299769056588,2.318356490542225,Leicester City,4.496871592087408,26-30,81-90,1.8454199478522249,1.2656523296775872,2,284
C. Nielsen,1.0501250100674602,1.5717201760566146,Club Brugge KV,0.6070882554795083,26-30,71-80,1.1023267385140263,1.44125164612811,0,285
F. Aursnes,0.6190616546262593,1.8205989475518185,Feyenoord,1.5635923546453854,26-30,71-80,1.41974727178894,1.2161243173453884,2,286
Morales,2.343315076391063,2.069477719047021,Villarreal CF,0.9259229552014672,31-35,81-90,1.2340681602703494,2.774005432521822,2,287
O. Kökçü,-0.458596733976743,1.94503833329942,Feyenoord,4.17803689236545,21-25,71-80,1.814255472702276,0.3854044741371457,2,288
M. Depay,1.0501250100674602,2.6916746477850304,FC Barcelona,6.66494755019673,26-30,81-90,2.0147422938284576,2.0085725146605684,3,289
E. Alioski,1.481188365508661,1.3228414045614112,Fenerbahçe SK,0.1097061239132522,31-35,71-80,0.7662121728728416,1.648368788608214,0,290
Pedro Gonçalves,0.1879982991850583,2.193917104794623,Sporting CP,4.624405471976192,21-25,81-90,1.857315189665616,1.0270173611679023,2,291
R. Perraud,0.1879982991850583,1.5717201760566146,Southampton,1.053456835090251,21-25,71-80,1.2777146021410342,0.7568645666286363,2,292
O. Tufan,0.8345933323468597,1.3228414045614112,Hull City,0.2627467797797925,26-30,71-80,0.8979535780924094,1.148586118710572,0,293
Muniain,1.2656566877880606,2.5672352620374284,Athletic Club de Bilbao,4.943240171698151,26-30,81-90,1.8857678834829956,2.1346438187788928,2,294
A. Tameze,1.0501250100674602,1.6961595618042165,Hellas Verona,0.9896898951458593,26-30,71-80,1.256411178234772,1.504287298187272,2,295
W. Ndidi,0.4035299769056588,2.5672352620374284,Leicester City,5.708443451030853,26-30,81-90,1.947606542825604,1.378215994068948,3,296
B. André,1.6967200432292615,1.94503833329942,LOSC Lille,1.2447576549234265,31-35,71-80,1.336254748495124,2.1639103715206462,2,297
R. Bazoer,0.4035299769056588,1.6961595618042165,AZ Alkmaar,1.436058474756602,26-30,71-80,1.3881526043524384,0.9842431686991852,2,298
S. Serdar,0.4035299769056588,1.6961595618042165,Hertha BSC,1.4998254147009935,26-30,71-80,1.4042223598815715,0.9842431686991852,2,299
N. Keïta,0.8345933323468597,2.193917104794623,Liverpool,3.412833613032748,26-30,81-90,1.7294711507867857,1.574076770109916,2,300
Andeson Trigo,2.343315076391063,1.6961595618042165,Fluminense,0.1479662878798873,31-35,71-80,0.8028670065477681,2.544375557163446,0,301
I. Sangaré,0.1879982991850583,2.193917104794623,PSV,4.17803689236545,21-25,81-90,1.814255472702276,1.0270173611679023,2,302
E. Pérez,2.774378431832264,1.8205989475518185,River Plate,0.0076790200022253,36-40,71-80,0.6511250102004904,2.972117481850617,0,303
L. Sané,0.6190616546262593,2.5672352620374284,FC Bayern München,5.96351121080842,26-30,81-90,1.966493387132263,1.567322950246434,3,304
R. Faivre,-0.0275333785355421,1.8205989475518185,Olympique Lyonnais,2.4563295138668706,21-25,71-80,1.5951351451298472,0.6893263679938199,2,305
Fernando,1.481188365508661,1.8205989475518185,Antalyaspor,1.1809907149790346,31-35,71-80,1.3175606820376953,1.91852158314748,2,306
R. Krunić,1.0501250100674602,1.6961595618042165,AC Milan,0.9896898951458593,26-30,71-80,1.256411178234772,1.504287298187272,2,307
A. Golovin,0.6190616546262593,1.94503833329942,AS Monaco,2.2650286940336954,26-30,71-80,1.5627964621307884,1.274657422828896,2,308
G. Hamer,0.4035299769056588,1.3228414045614112,Coventry City,0.4157874356463328,26-30,71-80,1.0001401563951309,0.815397672112144,0,309
A. Rebić,1.0501250100674602,2.069477719047021,AC Milan,2.3287956339780878,26-30,81-90,1.573831720232371,1.6933942543647582,2,310
M. Oršić,1.2656566877880606,1.6961595618042165,Dinamo Zagreb,0.9896898951458593,26-30,71-80,1.256411178234772,1.6776353413499678,2,311
Campaña,1.2656566877880606,1.8205989475518185,Levante Unión Deportiva,1.37229153481221,26-30,71-80,1.3714983675597678,1.742922266696957,2,312
22 A. González,0.6190616546262593,1.3228414045614112,CF Monterrey ,0.2755001677686709,26-30,71-80,0.9073959946572024,0.981991895411358,0,313
Luis Milla,0.8345933323468597,1.94503833329942,Getafe CF,2.07372787420052,26-30,71-80,1.5279993960989906,1.452508012567246,2,314
E. Skhiri,0.8345933323468597,1.94503833329942,1. FC Köln,1.9461939943117363,26-30,71-80,1.5032397961004018,1.452508012567246,2,315
T. Teuma,1.0501250100674602,1.447280790309013,Royale Union Saint-Gilloise,0.352020495701941,26-30,71-80,0.9602940799677192,1.378215994068948,0,316
Pedraza,0.6190616546262593,1.8205989475518185,Villarreal CF,1.691126234534169,26-30,71-80,1.449302109518281,1.2161243173453884,2,317
P. Foden,-0.2430650562561425,2.6916746477850304,Manchester City,13.615544004135437,21-25,81-90,2.330076557974598,0.8604231378686883,3,318
Marquinhos,1.0501250100674602,3.064992805027836,Paris Saint-Germain,11.38370110608172,26-30,81-90,2.2503325447613234,2.1976794708380547,3,319
L. Shaw,0.6190616546262593,2.069477719047021,Manchester United,2.5200964538112625,26-30,81-90,1.605426388395764,1.3331905283124037,2,320
22 V. Moses,1.481188365508661,1.8205989475518185,Spartak Moskva,1.37229153481221,31-35,71-80,1.3714983675597678,1.91852158314748,2,321
M. Dahoud,0.6190616546262593,2.069477719047021,Borussia Dortmund,2.966465033422005,26-30,81-90,1.671636068753363,1.3331905283124037,2,322
22 S. Aurier,1.0501250100674602,1.94503833329942,Villarreal CF,1.691126234534169,26-30,71-80,1.449302109518281,1.6303586023055965,2,323
Allan,1.6967200432292615,2.069477719047021,Everton,1.5635923546453854,31-35,81-90,1.41974727178894,2.23369984344329,2,324
A. Claude-Maurice,0.1879982991850583,1.3228414045614112,OGC Nice,0.4795543755907246,21-25,71-80,1.036794993984082,0.64880344881293,0,325
S. Lobotka,0.8345933323468597,2.193917104794623,Napoli,3.412833613032748,26-30,81-90,1.7294711507867857,1.574076770109916,2,326
Clinton Mata,1.2656566877880606,1.94503833329942,Club Brugge KV,1.6273592945897772,26-30,71-80,1.4347630774602322,1.8082091920439465,2,327
D. Cataldi,0.8345933323468597,1.5717201760566146,Lazio,0.6070882554795083,26-30,71-80,1.1023267385140263,1.2701548762532415,0,328
H. Ziyech,1.2656566877880606,2.4427958762898268,Chelsea,4.17803689236545,26-30,81-90,1.814255472702276,2.0693568934319035,2,329
D. Suárez,2.343315076391063,1.6961595618042165,Getafe CF,0.1479662878798873,31-35,71-80,0.8028670065477681,2.544375557163446,0,330
